issue_number,url,state,title,existing_classification,proposed_labels,has_controls,observed_dimensions_exact_match,context_shortened,inference_seconds
751,https://github.com/microsoft/apm/issues/751,closed,[BUG]  apm install never deploys local .apm/ primitives to .claude/ because claude isn't a registered runtime,area/cli;area/multi-target;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.331680415998562
753,https://github.com/microsoft/apm/issues/753,closed,[Test Improver] Monthly Activity 2026-04,area/testing;type/automation,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.1644273749989225
757,https://github.com/microsoft/apm/issues/757,closed,[Feature] Document marketplace.json schema ,area/docs-site;area/marketplace;theme/governance;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.644455458001175
765,https://github.com/microsoft/apm/issues/765,closed,`apm compile --target codex --single-agents` appends `CLAUDE.md Preview` to the generated AGENTS output,area/cli;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.80379562500093
766,https://github.com/microsoft/apm/issues/766,closed,"`apm compile --target codex` is a silent no-op in distributed mode, leaving stale `AGENTS.md` with missing dependency instructions",,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,False,,True,7.538277208001091
768,https://github.com/microsoft/apm/issues/768,closed,Test gap: TestExplicitTargetDirCreation and TestContentHashFallback are logic-replays,area/testing;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.691386167000019
770,https://github.com/microsoft/apm/issues/770,closed,CI: adopt GitHub Merge Queue + tiered CI,area/ci-cd;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.011211124998226
772,https://github.com/microsoft/apm/issues/772,open,MCP integration layer: scale adapter abstraction so per-runtime branches stop multiplying,area/mcp-config;area/multi-target;theme/portability;type/architecture,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.483367667002312
773,https://github.com/microsoft/apm/issues/773,closed,"Multi-host dependency support: lockfile identity, token resolution consistency, error clarity",area/cli;area/lockfile;theme/security;type/architecture,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.184973374998663
778,https://github.com/microsoft/apm/issues/778,closed,"Transport Selection v1: honor user-specified transport, no silent downgrade",type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.026099958999112
780,https://github.com/microsoft/apm/issues/780,closed,Install silently drops skills/agents/commands when package also ships hooks/*.json,type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.435219167000469
782,https://github.com/microsoft/apm/issues/782,closed,Refactor: separate package-format detection from classification and normalization strategy,area/cli;area/testing;type/refactor,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.189226957998471
783,https://github.com/microsoft/apm/issues/783,closed,[cli-consistency] CLI Consistency Report — 2026-04-20,area/cli;type/automation;type/bug;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.782886207998672
784,https://github.com/microsoft/apm/issues/784,closed,[BUG] SCP shorthand with numeric port silently misparsed as repo path,,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,False,,True,8.624129584000912
785,https://github.com/microsoft/apm/issues/785,closed,[FEATURE] Thread dep_ref.port into credential resolution (git credential fill),,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,False,,True,7.5022051250016375
786,https://github.com/microsoft/apm/issues/786,closed,[FEATURE] Cross-protocol fallback with custom port: port mismatch across SSH/HTTPS,,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,False,,True,7.770818417000555
791,https://github.com/microsoft/apm/issues/791,closed,Copilot adapter: add symmetric transport_type validation (mirror #656),,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,False,,True,8.142102458001318
792,https://github.com/microsoft/apm/issues/792,closed,apm compile should emit .github/copilot-instructions.md (dogfood gap),area/cli;area/docs-site;theme/portability;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.794409458998416
793,https://github.com/microsoft/apm/issues/793,open,Feature: Support VS Code user-profile `mcp.json` for `--global` scope,area/mcp-config;area/multi-target;theme/portability;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.882013124999503
794,https://github.com/microsoft/apm/issues/794,closed,"Bug: `MCPIntegrator.update_lockfile` uses `Path.cwd()` at `--global` scope, writing MCP audit entries to the wrong lockfile",area/cli;area/lockfile;theme/governance;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/refactor;type/release,True,False,True,7.947578457999043
